date,year,day_of_year,region,latitude,longitude,elevation,rainfall_mm,temperature_c,humidity_percent,wind_speed_kmh,soil_wetness
2021-05-24,2021,144,Chhattisgarh,21.6289,85.5811,341.47,13.208,29.450000000000003,52.44,13.277055,0.51
2021-05-24,2021,144,Jharkhand,23.7957,23.7957,423.4,0.0,24.67222222222222,15.26,10.541177,0.03
2021-05-24,2021,144,Karnataka,15.1394,76.9214,500.48,8.382,26.888888888888893,71.91,14.2909392,0.68
2021-05-24,2021,144,Odisha,23.7957,86.4304,278.56,1.016,31.71111111111111,42.3,7.950139600000001,0.44
2021-05-25,2021,145,Chhattisgarh,21.6289,85.5811,341.47,40.386,26.43888888888889,74.19,23.045748800000002,0.69
2021-05-25,2021,145,Jharkhand,23.7957,23.7957,423.4,0.0,26.12777777777778,15.85,8.9962106,0.03
2021-05-25,2021,145,Karnataka,15.1394,76.9214,500.48,6.095999999999999,27.061111111111106,77.54,18.3625694,0.67
2021-05-25,2021,145,Odisha,23.7957,86.4304,278.56,11.43,28.177777777777777,68.74,13.9368844,0.54
2021-05-26,2021,146,Chhattisgarh,21.6289,85.5811,341.47,127.0,25.12777777777778,90.44,31.4947838,0.92
2021-05-26,2021,146,Jharkhand,23.7957,23.7957,423.4,0.0,27.722222222222225,15.14,8.609969,0.03
2021-05-26,2021,146,Karnataka,15.1394,76.9214,500.48,0.7619999999999999,28.22222222222222,66.37,21.3398484,0.62
2021-05-26,2021,146,Odisha,23.7957,86.4304,278.56,38.354,26.788888888888888,81.57,29.4831088,0.67
2021-05-27,2021,147,Chhattisgarh,21.6289,85.5811,341.47,3.302,26.311111111111114,82.62,16.012933,0.78
2021-05-27,2021,147,Jharkhand,23.7957,23.7957,423.4,0.0,28.272222222222222,16.01,8.6421558,0.03
2021-05-27,2021,147,Karnataka,15.1394,76.9214,500.48,0.0,27.42777777777778,67.99,19.7626952,0.61
2021-05-27,2021,147,Odisha,23.7957,86.4304,278.56,35.81399999999999,27.38888888888889,82.6,29.2256144,0.74
2021-05-28,2021,148,Chhattisgarh,21.6289,85.5811,341.47,1.27,28.461111111111116,79.17,6.6626676,0.76
2021-05-28,2021,148,Jharkhand,23.7957,23.7957,423.4,0.0,29.27777777777778,14.95,11.522874400000001,0.03
2021-05-28,2021,148,Karnataka,15.1394,76.9214,500.48,0.0,28.77777777777778,64.41,17.2843116,0.59
2021-05-28,2021,148,Odisha,23.7957,86.4304,278.56,11.176,28.572222222222226,75.99,13.067840799999999,0.66
2021-05-29,2021,149,Chhattisgarh,21.6289,85.5811,341.47,2.2859999999999996,28.388888888888886,80.57,7.740925399999999,0.74
2021-05-29,2021,149,Jharkhand,23.7957,23.7957,423.4,0.0,30.622222222222224,17.37,11.909116000000001,0.03
2021-05-29,2021,149,Karnataka,15.1394,76.9214,500.48,0.0,28.96111111111111,62.84,16.7049492,0.59
2021-05-29,2021,149,Odisha,23.7957,86.4304,278.56,9.906,29.32222222222222,76.27,8.7869964,0.67
2021-05-30,2021,150,Chhattisgarh,21.6289,85.5811,341.47,10.413999999999998,28.988888888888894,80.55,6.6304808,0.75
2021-05-30,2021,150,Jharkhand,23.7957,23.7957,423.4,0.0,32.07222222222222,15.69,7.24203,0.03
2021-05-30,2021,150,Karnataka,15.1394,76.9214,500.48,0.254,28.927777777777774,62.42,16.3026142,0.57
2021-05-30,2021,150,Odisha,23.7957,86.4304,278.56,13.716,29.511111111111113,75.69,8.3524746,0.67
2021-05-31,2021,151,Chhattisgarh,21.6289,85.5811,341.47,2.794,29.099999999999998,78.27,5.648783399999999,0.75
2021-05-31,2021,151,Jharkhand,23.7957,23.7957,423.4,0.0,32.77222222222222,13.89,7.950139600000001,0.03
2021-05-31,2021,151,Karnataka,15.1394,76.9214,500.48,0.0,29.711111111111116,63.23,11.909116000000001,0.55
2021-05-31,2021,151,Odisha,23.7957,86.4304,278.56,1.27,29.97222222222222,69.9,8.9640238,0.62
2021-06-01,2021,152,Chhattisgarh,21.6289,85.5811,341.47,3.556,28.838888888888885,80.7,4.2164708,0.74
2021-06-01,2021,152,Jharkhand,23.7957,23.7957,423.4,0.0,32.33888888888888,16.5,13.8564174,0.03
2021-06-01,2021,152,Karnataka,15.1394,76.9214,500.48,0.0,26.799999999999997,74.63,9.3180786,0.53
2021-06-01,2021,152,Odisha,23.7957,86.4304,278.56,6.095999999999999,30.86111111111111,66.43,2.41401,0.63
2021-06-02,2021,153,Chhattisgarh,21.6289,85.5811,341.47,2.2859999999999996,27.700000000000003,81.51,3.6371084,0.74
2021-06-02,2021,153,Jharkhand,23.7957,23.7957,423.4,0.0,31.13888888888889,20.25,17.4291522,0.03
2021-06-02,2021,153,Karnataka,15.1394,76.9214,500.48,6.095999999999999,29.400000000000002,65.43,4.8602068,0.54
2021-06-02,2021,153,Odisha,23.7957,86.4304,278.56,3.8099999999999996,28.838888888888885,73.21,5.037234199999999,0.62
2021-06-03,2021,154,Chhattisgarh,21.6289,85.5811,341.47,0.508,27.82777777777778,81.76,3.9267895999999998,0.73
2021-06-03,2021,154,Jharkhand,23.7957,23.7957,423.4,0.0,31.077777777777776,21.37,16.2060538,0.03
2021-06-03,2021,154,Karnataka,15.1394,76.9214,500.48,48.00599999999999,26.350000000000005,83.29,4.506151999999999,0.84
2021-06-03,2021,154,Odisha,23.7957,86.4304,278.56,0.0,29.42777777777778,69.42,5.0050474,0.59
2021-06-04,2021,155,Chhattisgarh,21.6289,85.5811,341.47,0.0,28.488888888888887,77.79,5.5844098,0.72
2021-06-04,2021,155,Jharkhand,23.7957,23.7957,423.4,0.0,31.37777777777778,19.95,15.626691400000002,0.03
2021-06-04,2021,155,Karnataka,15.1394,76.9214,500.48,10.668,26.622222222222224,77.76,7.016722400000001,0.77
2021-06-04,2021,155,Odisha,23.7957,86.4304,278.56,0.0,30.799999999999997,63.94,8.819183200000001,0.57
2021-06-05,2021,156,Chhattisgarh,21.6289,85.5811,341.47,2.032,28.37222222222222,79.48,5.471756,0.72
2021-06-05,2021,156,Jharkhand,23.7957,23.7957,423.4,0.0,29.78888888888889,22.62,15.8359056,0.03
2021-06-05,2021,156,Karnataka,15.1394,76.9214,500.48,27.94,26.827777777777783,71.19,11.26538,0.78
2021-06-05,2021,156,Odisha,23.7957,86.4304,278.56,0.508,30.77777777777778,63.45,10.2675892,0.55
2021-06-06,2021,157,Chhattisgarh,21.6289,85.5811,341.47,4.826,29.150000000000002,76.52,5.6165966,0.72
2021-06-06,2021,157,Jharkhand,23.7957,23.7957,423.4,0.0,26.861111111111107,19.68,13.470175799999998,0.03
2021-06-06,2021,157,Karnataka,15.1394,76.9214,500.48,0.7619999999999999,27.127777777777776,69.1,12.375824600000001,0.7
2021-06-06,2021,157,Odisha,23.7957,86.4304,278.56,1.016,30.86111111111111,63.72,9.977908000000001,0.55
2021-06-07,2021,158,Chhattisgarh,21.6289,85.5811,341.47,2.54,29.400000000000002,75.8,6.43736,0.71
2021-06-07,2021,158,Jharkhand,23.7957,23.7957,423.4,0.0,26.877777777777776,17.02,11.989583,0.03
2021-06-07,2021,158,Karnataka,15.1394,76.9214,500.48,0.254,27.072222222222226,68.99,15.369197000000002,0.69
2021-06-07,2021,158,Odisha,23.7957,86.4304,278.56,0.254,31.599999999999998,61.52,12.713786,0.53
2021-06-08,2021,159,Chhattisgarh,21.6289,85.5811,341.47,12.446,28.899999999999995,81.91,8.0306066,0.75
2021-06-08,2021,159,Jharkhand,23.7957,23.7957,423.4,0.0,28.022222222222222,17.21,11.3780338,0.03
2021-06-08,2021,159,Karnataka,15.1394,76.9214,500.48,0.254,27.727777777777774,68.25,17.461339,0.66
2021-06-08,2021,159,Odisha,23.7957,86.4304,278.56,12.191999999999998,31.63888888888889,65.25,10.4446166,0.58
2021-06-09,2021,160,Chhattisgarh,21.6289,85.5811,341.47,5.334,27.022222222222222,87.92,4.3130312,0.75
2021-06-09,2021,160,Jharkhand,23.7957,23.7957,423.4,0.0,29.62222222222222,15.14,5.9706513999999995,0.03
2021-06-09,2021,160,Karnataka,15.1394,76.9214,500.48,0.7619999999999999,27.600000000000005,69.59,18.8614648,0.66
2021-06-09,2021,160,Odisha,23.7957,86.4304,278.56,7.874,29.21111111111111,77.17,5.7292504,0.62
2021-06-10,2021,161,Chhattisgarh,21.6289,85.5811,341.47,3.556,26.57222222222222,85.33,4.8923936,0.74
2021-06-10,2021,161,Jharkhand,23.7957,23.7957,423.4,0.0,31.088888888888885,14.62,7.7087386,0.03
2021-06-10,2021,161,Karnataka,15.1394,76.9214,500.48,0.0,27.12222222222222,68.92,19.4408272,0.65
2021-06-10,2021,161,Odisha,23.7957,86.4304,278.56,16.509999999999998,27.022222222222222,85.56,8.2720076,0.68
2021-06-11,2021,162,Chhattisgarh,21.6289,85.5811,341.47,5.842,27.299999999999997,84.08,5.0050474,0.74
2021-06-11,2021,162,Jharkhand,23.7957,23.7957,423.4,0.0,32.727777777777774,14.07,9.688226799999999,0.03
2021-06-11,2021,162,Karnataka,15.1394,76.9214,500.48,0.0,26.977777777777778,68.05,22.53076,0.64
2021-06-11,2021,162,Odisha,23.7957,86.4304,278.56,8.128,27.57222222222222,81.25,7.161563,0.64
2021-06-12,2021,163,Chhattisgarh,21.6289,85.5811,341.47,48.767999999999994,27.272222222222226,85.81,5.1177012,0.86
2021-06-12,2021,163,Jharkhand,23.7957,23.7957,423.4,0.0,30.822222222222226,22.26,17.7188334,0.03
2021-06-12,2021,163,Karnataka,15.1394,76.9214,500.48,0.254,24.527777777777782,70.42,28.292197199999997,0.64
2021-06-12,2021,163,Odisha,23.7957,86.4304,278.56,18.796,27.649999999999995,82.89,6.6626676,0.7
2021-06-13,2021,164,Chhattisgarh,21.6289,85.5811,341.47,22.352,26.422222222222224,91.37,8.0949802,0.84
2021-06-13,2021,164,Jharkhand,23.7957,23.7957,423.4,0.0,28.627777777777776,24.1,16.415267999999998,0.03
2021-06-13,2021,164,Karnataka,15.1394,76.9214,500.48,1.016,25.361111111111114,71.37,25.7011598,0.64
2021-06-13,2021,164,Odisha,23.7957,86.4304,278.56,16.256,27.96111111111111,83.99,12.0217698,0.7
2021-06-14,2021,165,Chhattisgarh,21.6289,85.5811,341.47,5.842,27.31111111111111,87.28,10.5894572,0.81
2021-06-14,2021,165,Jharkhand,23.7957,23.7957,423.4,0.0,28.061111111111114,24.14,13.3253352,0.03
2021-06-14,2021,165,Karnataka,15.1394,76.9214,500.48,3.8099999999999996,25.11111111111111,72.02,22.6434138,0.67
2021-06-14,2021,165,Odisha,23.7957,86.4304,278.56,15.748,28.449999999999996,82.72,14.9346752,0.71
2021-06-15,2021,166,Chhattisgarh,21.6289,85.5811,341.47,14.731999999999998,27.199999999999996,83.65,10.3319628,0.83
2021-06-15,2021,166,Jharkhand,23.7957,23.7957,423.4,0.0,27.71111111111111,22.77,10.2675892,0.03
2021-06-15,2021,166,Karnataka,15.1394,76.9214,500.48,0.254,25.738888888888887,66.17,23.576831000000002,0.64
2021-06-15,2021,166,Odisha,23.7957,86.4304,278.56,48.767999999999994,28.122222222222224,80.67,8.1754472,0.81
2021-06-16,2021,167,Chhattisgarh,21.6289,85.5811,341.47,6.858,26.427777777777774,87.83,10.5089902,0.82
2021-06-16,2021,167,Jharkhand,23.7957,23.7957,423.4,0.0,28.272222222222222,21.06,7.0971894,0.03
2021-06-16,2021,167,Karnataka,15.1394,76.9214,500.48,2.032,26.03888888888889,76.71,21.9996778,0.66
2021-06-16,2021,167,Odisha,23.7957,86.4304,278.56,35.306,27.872222222222224,86.31,8.497315200000001,0.82
2021-06-17,2021,168,Chhattisgarh,21.6289,85.5811,341.47,8.382,25.41111111111111,89.73,9.6077598,0.82
2021-06-17,2021,168,Jharkhand,23.7957,23.7957,423.4,0.0,29.561111111111106,19.95,8.7548096,0.03
2021-06-17,2021,168,Karnataka,15.1394,76.9214,500.48,5.08,26.622222222222224,73.73,23.045748800000002,0.68
2021-06-17,2021,168,Odisha,23.7957,86.4304,278.56,46.736,25.86111111111111,87.61,9.9296278,0.87
2021-06-18,2021,169,Chhattisgarh,21.6289,85.5811,341.47,10.16,25.522222222222222,88.56,8.3524746,0.83
2021-06-18,2021,169,Jharkhand,23.7957,23.7957,423.4,0.0,29.938888888888886,20.87,9.897441,0.03
2021-06-18,2021,169,Karnataka,15.1394,76.9214,500.48,0.254,26.799999999999997,71.4,25.266638,0.65
2021-06-18,2021,169,Odisha,23.7957,86.4304,278.56,25.654,26.5,85.24,8.609969,0.85
2021-06-19,2021,170,Chhattisgarh,21.6289,85.5811,341.47,3.8099999999999996,25.422222222222224,91.08,9.977908000000001,0.82
2021-06-19,2021,170,Jharkhand,23.7957,23.7957,423.4,0.0,30.61111111111111,19.31,10.0100948,0.03
2021-06-19,2021,170,Karnataka,15.1394,76.9214,500.48,1.5239999999999998,25.961111111111116,76.17,20.728299200000002,0.65
2021-06-19,2021,170,Odisha,23.7957,86.4304,278.56,22.352,26.599999999999998,86.29,7.0971894,0.84
2021-06-20,2021,171,Chhattisgarh,21.6289,85.5811,341.47,2.794,26.761111111111113,84.91,8.529501999999999,0.81
2021-06-20,2021,171,Jharkhand,23.7957,23.7957,423.4,0.0,28.738888888888894,20.34,12.1022368,0.03
2021-06-20,2021,171,Karnataka,15.1394,76.9214,500.48,0.254,25.83888888888889,73.18,19.2959866,0.64
2021-06-20,2021,171,Odisha,23.7957,86.4304,278.56,24.637999999999998,27.28888888888889,84.87,8.819183200000001,0.85
2021-06-21,2021,172,Chhattisgarh,21.6289,85.5811,341.47,4.064,26.888888888888893,84.06,5.9706513999999995,0.81
2021-06-21,2021,172,Jharkhand,23.7957,23.7957,423.4,0.0,28.327777777777776,20.82,8.9640238,0.03
2021-06-21,2021,172,Karnataka,15.1394,76.9214,500.48,0.0,26.999999999999996,72.26,16.737136,0.63
2021-06-21,2021,172,Odisha,23.7957,86.4304,278.56,11.176,27.82777777777778,82.1,7.0489092,0.83
2021-06-22,2021,173,Chhattisgarh,21.6289,85.5811,341.47,26.416,25.86111111111111,91.16,6.6304808,0.86
2021-06-22,2021,173,Jharkhand,23.7957,23.7957,423.4,0.0,29.850000000000005,18.85,7.740925399999999,0.03
2021-06-22,2021,173,Karnataka,15.1394,76.9214,500.48,0.0,27.011111111111113,70.93,16.415267999999998,0.63
2021-06-22,2021,173,Odisha,23.7957,86.4304,278.56,2.2859999999999996,28.72222222222222,81.58,3.9911632,0.8
2021-06-23,2021,174,Chhattisgarh,21.6289,85.5811,341.47,9.652,26.750000000000004,88.4,9.3663588,0.84
2021-06-23,2021,174,Jharkhand,23.7957,23.7957,423.4,0.0,30.86111111111111,18.99,10.6860176,0.03
2021-06-23,2021,174,Karnataka,15.1394,76.9214,500.48,0.0,26.722222222222218,72.37,15.594504599999999,0.62
2021-06-23,2021,174,Odisha,23.7957,86.4304,278.56,4.3180000000000005,27.83888888888889,87.96,8.4168482,0.8
2021-06-24,2021,175,Chhattisgarh,21.6289,85.5811,341.47,3.8099999999999996,26.91111111111111,86.87,6.807508200000001,0.84
2021-06-24,2021,175,Jharkhand,23.7957,23.7957,423.4,0.0,32.42777777777778,20.28,9.6399466,0.03
2021-06-24,2021,175,Karnataka,15.1394,76.9214,500.48,0.7619999999999999,25.450000000000003,73.34,17.7188334,0.63
2021-06-24,2021,175,Odisha,23.7957,86.4304,278.56,1.778,27.91111111111111,84.39,8.3524746,0.79
2021-06-25,2021,176,Chhattisgarh,21.6289,85.5811,341.47,1.778,26.077777777777776,86.53,5.149888000000001,0.83
2021-06-25,2021,176,Jharkhand,23.7957,23.7957,423.4,0.0,32.261111111111106,20.37,11.0078856,0.03
2021-06-25,2021,176,Karnataka,15.1394,76.9214,500.48,0.0,27.077777777777776,68.79,18.426942999999998,0.62
2021-06-25,2021,176,Odisha,23.7957,86.4304,278.56,25.907999999999998,27.788888888888884,83.92,6.43736,0.84
2021-06-26,2021,177,Chhattisgarh,21.6289,85.5811,341.47,0.7619999999999999,27.261111111111106,85.52,6.0833052,0.82
2021-06-26,2021,177,Jharkhand,23.7957,23.7957,423.4,0.0,31.561111111111114,19.49,13.277055,0.03
2021-06-26,2021,177,Karnataka,15.1394,76.9214,500.48,8.636000000000001,26.51111111111111,71.19,18.539596799999998,0.67
2021-06-26,2021,177,Odisha,23.7957,86.4304,278.56,9.652,27.977777777777778,85.16,9.2858918,0.82
2021-06-27,2021,178,Chhattisgarh,21.6289,85.5811,341.47,6.35,26.738888888888887,87.48,8.8996502,0.82
2021-06-27,2021,178,Jharkhand,23.7957,23.7957,423.4,0.0,31.25,20.34,12.6011322,0.03
2021-06-27,2021,178,Karnataka,15.1394,76.9214,500.48,3.556,25.11111111111111,70.96,17.3164984,0.67
2021-06-27,2021,178,Odisha,23.7957,86.4304,278.56,1.778,28.388888888888886,83.9,8.4651284,0.8
2021-06-28,2021,179,Chhattisgarh,21.6289,85.5811,341.47,0.254,26.37777777777778,88.17,8.819183200000001,0.82
2021-06-28,2021,179,Jharkhand,23.7957,23.7957,423.4,0.0,31.827777777777783,18.28,12.7459728,0.03
2021-06-28,2021,179,Karnataka,15.1394,76.9214,500.48,1.016,25.92222222222222,72.44,10.7342978,0.65
2021-06-28,2021,179,Odisha,23.7957,86.4304,278.56,5.334,28.41111111111111,83.02,12.1022368,0.8
2021-06-29,2021,180,Chhattisgarh,21.6289,85.5811,341.47,0.254,26.827777777777783,89.18,8.819183200000001,0.81
2021-06-29,2021,180,Jharkhand,23.7957,23.7957,423.4,0.0,31.47222222222222,16.58,13.1804946,0.03
2021-06-29,2021,180,Karnataka,15.1394,76.9214,500.48,0.0,28.011111111111113,68.68,11.522874400000001,0.62
2021-06-29,2021,180,Odisha,23.7957,86.4304,278.56,4.826,28.53888888888889,85.12,11.555061199999999,0.81
2021-06-30,2021,181,Chhattisgarh,21.6289,85.5811,341.47,0.7619999999999999,27.722222222222225,86.92,9.7204136,0.81
2021-06-30,2021,181,Jharkhand,23.7957,23.7957,423.4,0.0,30.577777777777783,16.69,12.375824600000001,0.03
2021-06-30,2021,181,Karnataka,15.1394,76.9214,500.48,0.0,28.711111111111116,66.78,14.3714062,0.61
2021-06-30,2021,181,Odisha,23.7957,86.4304,278.56,10.413999999999998,29.599999999999998,81.87,10.541177,0.82
2021-07-01,2021,182,Chhattisgarh,21.6289,85.5811,341.47,2.54,27.011111111111113,88.98,8.1754472,0.81
2021-07-01,2021,182,Jharkhand,23.7957,23.7957,423.4,0.0,31.172222222222224,15.49,8.3846614,0.03
2021-07-01,2021,182,Karnataka,15.1394,76.9214,500.48,0.508,27.57222222222222,73.53,11.909116000000001,0.62
2021-07-01,2021,182,Odisha,23.7957,86.4304,278.56,9.143999999999998,27.722222222222225,86.68,9.1410512,0.82
2021-07-02,2021,183,Chhattisgarh,21.6289,85.5811,341.47,9.143999999999998,26.450000000000003,90.02,5.5039428,0.83
2021-07-02,2021,183,Jharkhand,23.7957,23.7957,423.4,0.0,31.100000000000005,13.35,8.2398208,0.03
2021-07-02,2021,183,Karnataka,15.1394,76.9214,500.48,0.254,25.300000000000004,79.7,11.9573962,0.63
2021-07-02,2021,183,Odisha,23.7957,86.4304,278.56,5.08,26.738888888888887,91.54,7.338590399999999,0.82
2021-07-03,2021,184,Chhattisgarh,21.6289,85.5811,341.47,2.032,26.411111111111115,89.95,5.648783399999999,0.82
2021-07-03,2021,184,Jharkhand,23.7957,23.7957,423.4,0.0,33.58888888888888,13.54,11.6999018,0.03
2021-07-03,2021,184,Karnataka,15.1394,76.9214,500.48,6.858,27.277777777777775,71.33,13.9368844,0.66
2021-07-03,2021,184,Odisha,23.7957,86.4304,278.56,12.953999999999999,27.522222222222226,86.53,6.0189316,0.83
2021-07-04,2021,185,Chhattisgarh,21.6289,85.5811,341.47,6.858,26.877777777777776,87.43,6.5500138,0.82
2021-07-04,2021,185,Jharkhand,23.7957,23.7957,423.4,0.0,32.66111111111112,15.53,15.481850799999998,0.03
2021-07-04,2021,185,Karnataka,15.1394,76.9214,500.48,10.921999999999999,25.961111111111116,77.9,12.1666104,0.72
2021-07-04,2021,185,Odisha,23.7957,86.4304,278.56,4.064,28.227777777777778,82.88,4.0394434,0.82
2021-07-05,2021,186,Chhattisgarh,21.6289,85.5811,341.47,15.493999999999998,25.92777777777778,92.44,6.2925194,0.85
2021-07-05,2021,186,Jharkhand,23.7957,23.7957,423.4,0.0,30.672222222222217,20.38,10.1549354,0.03
2021-07-05,2021,186,Karnataka,15.1394,76.9214,500.48,0.254,27.199999999999996,70.63,10.6860176,0.64
2021-07-05,2021,186,Odisha,23.7957,86.4304,278.56,15.748,28.627777777777776,82.21,3.379614,0.84
2021-07-06,2021,187,Chhattisgarh,21.6289,85.5811,341.47,5.334,27.350000000000005,86.8,5.2142616,0.83
2021-07-06,2021,187,Jharkhand,23.7957,23.7957,423.4,0.0,31.172222222222224,18.41,5.874091,0.03
2021-07-06,2021,187,Karnataka,15.1394,76.9214,500.48,0.508,26.599999999999998,78.61,8.0627934,0.64
2021-07-06,2021,187,Odisha,23.7957,86.4304,278.56,1.27,29.122222222222224,81.54,6.7270411999999995,0.82
2021-07-07,2021,188,Chhattisgarh,21.6289,85.5811,341.47,23.875999999999998,26.922222222222217,90.1,3.9911632,0.87
2021-07-07,2021,188,Jharkhand,23.7957,23.7957,423.4,0.0,32.511111111111106,15.24,6.195959,0.03
2021-07-07,2021,188,Karnataka,15.1394,76.9214,500.48,21.843999999999998,26.77777777777778,79.87,6.9040686,0.77
2021-07-07,2021,188,Odisha,23.7957,86.4304,278.56,7.365999999999999,29.272222222222222,82.67,4.506151999999999,0.83
2021-07-08,2021,189,Chhattisgarh,21.6289,85.5811,341.47,6.35,26.611111111111114,91.05,8.3202878,0.86
2021-07-08,2021,189,Jharkhand,23.7957,23.7957,423.4,0.0,33.47222222222222,16.03,7.5960848,0.03
2021-07-08,2021,189,Karnataka,15.1394,76.9214,500.48,3.302,25.677777777777777,81.67,11.764275399999999,0.74
2021-07-08,2021,189,Odisha,23.7957,86.4304,278.56,11.43,27.227777777777778,89.38,7.9179528,0.84
2021-07-09,2021,190,Chhattisgarh,21.6289,85.5811,341.47,3.8099999999999996,27.23888888888889,87.16,7.0971894,0.84
2021-07-09,2021,190,Jharkhand,23.7957,23.7957,423.4,0.0,33.3111111111111,21.3,14.4357798,0.03
2021-07-09,2021,190,Karnataka,15.1394,76.9214,500.48,2.032,25.577777777777783,77.29,13.4218956,0.7
2021-07-09,2021,190,Odisha,23.7957,86.4304,278.56,4.571999999999999,27.938888888888894,84.25,9.5111994,0.83
2021-07-10,2021,191,Chhattisgarh,21.6289,85.5811,341.47,1.27,26.91111111111111,86.85,5.5361296,0.84
2021-07-10,2021,191,Jharkhand,23.7957,23.7957,423.4,0.0,30.727777777777778,27.75,16.3830812,0.03
2021-07-10,2021,191,Karnataka,15.1394,76.9214,500.48,0.254,24.022222222222222,75.57,20.728299200000002,0.68
2021-07-10,2021,191,Odisha,23.7957,86.4304,278.56,1.016,28.000000000000004,85.63,9.543386199999999,0.81
2021-07-11,2021,192,Chhattisgarh,21.6289,85.5811,341.47,9.906,26.57222222222222,88.1,10.1227486,0.85
2021-07-11,2021,192,Jharkhand,23.7957,23.7957,423.4,0.0,31.25,26.82,11.4102206,0.03
2021-07-11,2021,192,Karnataka,15.1394,76.9214,500.48,0.508,25.11111111111111,74.68,22.4985732,0.67
2021-07-11,2021,192,Odisha,23.7957,86.4304,278.56,8.382,26.950000000000003,90.14,9.3663588,0.83
2021-07-12,2021,193,Chhattisgarh,21.6289,85.5811,341.47,7.112,26.172222222222224,89.98,9.7847872,0.85
2021-07-12,2021,193,Jharkhand,23.7957,23.7957,423.4,0.0,31.672222222222224,17.89,5.2625418,0.03
2021-07-12,2021,193,Karnataka,15.1394,76.9214,500.48,1.5239999999999998,25.311111111111114,74.28,21.677809800000002,0.67
2021-07-12,2021,193,Odisha,23.7957,86.4304,278.56,5.842,27.58888888888889,86.73,9.5111994,0.83
2021-07-13,2021,194,Chhattisgarh,21.6289,85.5811,341.47,12.953999999999999,26.422222222222224,88.1,10.1549354,0.85
2021-07-13,2021,194,Jharkhand,23.7957,23.7957,423.4,0.0,32.02222222222222,17.54,7.2742168,0.03
2021-07-13,2021,194,Karnataka,15.1394,76.9214,500.48,6.858,25.149999999999995,76.26,19.907535799999998,0.71
2021-07-13,2021,194,Odisha,23.7957,86.4304,278.56,3.8099999999999996,27.438888888888886,85.94,8.609969,0.82
2021-07-14,2021,195,Chhattisgarh,21.6289,85.5811,341.47,8.636000000000001,26.450000000000003,89.03,9.3985456,0.85
2021-07-14,2021,195,Jharkhand,23.7957,23.7957,423.4,0.0,32.22777777777778,20.75,10.8308582,0.03
2021-07-14,2021,195,Karnataka,15.1394,76.9214,500.48,11.684,25.599999999999998,77.43,23.254963,0.73
2021-07-14,2021,195,Odisha,23.7957,86.4304,278.56,2.794,27.350000000000005,86.55,11.635528200000001,0.81
2021-07-15,2021,196,Chhattisgarh,21.6289,85.5811,341.47,0.508,26.861111111111107,87.81,8.529501999999999,0.84
2021-07-15,2021,196,Jharkhand,23.7957,23.7957,423.4,0.0,31.338888888888885,22.03,12.6011322,0.03
2021-07-15,2021,196,Karnataka,15.1394,76.9214,500.48,8.382,25.488888888888887,81.51,22.7882544,0.78
2021-07-15,2021,196,Odisha,23.7957,86.4304,278.56,0.254,27.927777777777774,83.4,8.819183200000001,0.8
2021-07-16,2021,197,Chhattisgarh,21.6289,85.5811,341.47,0.254,27.17222222222222,86.76,6.9845356,0.83
2021-07-16,2021,197,Jharkhand,23.7957,23.7957,423.4,0.0,30.050000000000004,18.86,7.24203,0.03
2021-07-16,2021,197,Karnataka,15.1394,76.9214,500.48,1.016,26.06111111111111,76.12,19.8431622,0.71
2021-07-16,2021,197,Odisha,23.7957,86.4304,278.56,2.032,27.011111111111113,87.22,10.074468399999999,0.8
2021-07-17,2021,198,Chhattisgarh,21.6289,85.5811,341.47,0.7619999999999999,26.599999999999998,88.82,7.129376199999999,0.83
2021-07-17,2021,198,Jharkhand,23.7957,23.7957,423.4,0.0,32.0,22.11,13.0034672,0.03
2021-07-17,2021,198,Karnataka,15.1394,76.9214,500.48,17.525999999999996,26.71111111111111,78.4,16.2704274,0.79
2021-07-17,2021,198,Odisha,23.7957,86.4304,278.56,15.493999999999998,28.038888888888888,86.82,8.497315200000001,0.83
2021-07-18,2021,199,Chhattisgarh,21.6289,85.5811,341.47,3.0479999999999996,27.277777777777775,86.2,7.2742168,0.83
2021-07-18,2021,199,Jharkhand,23.7957,23.7957,423.4,0.0,32.488888888888894,27.43,12.053956600000001,0.03
2021-07-18,2021,199,Karnataka,15.1394,76.9214,500.48,6.35,24.577777777777776,87.74,20.3420576,0.78
2021-07-18,2021,199,Odisha,23.7957,86.4304,278.56,7.365999999999999,28.522222222222226,82.58,6.1637722,0.83
2021-07-19,2021,200,Chhattisgarh,21.6289,85.5811,341.47,10.413999999999998,27.150000000000002,87.82,4.2486576000000005,0.84
2021-07-19,2021,200,Jharkhand,23.7957,23.7957,423.4,0.0,32.388888888888886,27.06,10.3963364,0.03
2021-07-19,2021,200,Karnataka,15.1394,76.9214,500.48,1.016,25.677777777777777,77.48,23.6090178,0.74
2021-07-19,2021,200,Odisha,23.7957,86.4304,278.56,12.953999999999999,28.477777777777778,85.03,7.2742168,0.83
2021-07-20,2021,201,Chhattisgarh,21.6289,85.5811,341.47,16.002,26.961111111111112,86.97,5.1820748000000005,0.86
2021-07-20,2021,201,Jharkhand,23.7957,23.7957,423.4,0.0,32.922222222222224,22.83,12.053956600000001,0.03
2021-07-20,2021,201,Karnataka,15.1394,76.9214,500.48,1.016,26.077777777777776,75.52,24.0113528,0.72
